"","Field.ID","Season","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","ag3a_02_1","ag3a_02_2","ag3a_02_3","ag3a_03","ag3a_03_other","ag3a_04","ag3a_05","ag3a_06","ag3a_07","ag3a_08_1","ag3a_08_2","ag3a_09","ag3a_10","ag3a_10_other","ag3a_11","ag3a_11_other","ag3a_12","ag3a_13","ag3a_14","ag3a_14_other","ag3a_15","ag3a_16","ag3f_33_17","ag3a_18","ag3a_18b","ag3a_18b_other","ag3a_18c","ag3a_18c_other","ag3a_19","ag3a_20","ag3a_21","ag3a_22","ag3a_23","ag3a_24","ag3a_24_other","ag3a_25","ag3a_26","ag3a_27","ag3a_28","ag3a_29","ag3a_29_other","ag3a_30","ag3a_31","ag3a_32","ag3a_33","ag3a_34","ag3a_34_other","ag3a_35_1","ag3a_35_2","ag3a_61","ag3a_38_1","ag3a_38_2","ag3a_38_21","ag3a_38_3","ag3a_38_4","ag3a_38_5","ag3a_38_51","ag3a_38_6","ag3a_38_61","ag3a_38_62","ag3a_38_63","ag3a_38_64","ag3a_38_7","ag3a_38_8","ag3a_38_81","ag3a_38_9","fd33_18a_1","fd33_18a_2","fd33_18a_3","fd33_18a_4","fd33_18a_5","fd33_18a_6","fd33_18a_7","fd33_18a_8","fd35_24a_dap","fd35_24a_urea","fd35_24a_tsp","fd35_24a_can","fd35_24a_sa","fd35_24a_npk","fd35_24a_mrp","fd3b3_18a_1","fd3b3_18a_2","fd3b3_18a_3","fd3b3_18a_4","fd3b3_18a_5","fd3b3_18a_6","fd3b3_18a_7","fd3b3_18a_8","fd3b5a_24a_dap","fd3b5a_24a_urea","fd3b5a_24a_tsp","fd3b5a_24a_can","fd3b5a_24a_sa","fd3b5a_24a_npk","fd3b5a_24a_mrp"
"2405","M2","long_rainy","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","LAqtBPvPxy","2015-10-07T00:00:00Z",1.5,0.1,4,1,NA,NA,"31",2,2,NA,NA,2,NA,NA,NA,NA,NA,2e+06,3,NA,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"CAN","",5,2,12000,2,NA,NA,NA,NA,NA,1,"1",NA,10,3,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2406","M3","short_rainy","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","L3z2GfyVdH5","2015-08-10T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2407","M3","long_rainy","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","tsxUHiQSdd5","2016-02-08T00:00:00Z",0.3,0.5,6,1,NA,NA,"33",2,2,NA,NA,2,NA,NA,NA,NA,NA,8e+05,1,NA,11,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2408","M1","long_rainy","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","9iKLxLjVu77","2016-04-10T00:00:00Z",0.02,0.01,1,1,NA,NA,"31",2,2,NA,NA,2,NA,NA,NA,NA,NA,7e+05,1,NA,11,1,1,1,8,NA,2,2,240,2,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1",NA,300,3,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2409","M1","long_rainy","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","4Ltk7eBsFy2","2016-01-12T00:00:00Z",0.01,0.015,1,1,NA,NA,"71a",2,2,NA,NA,2,NA,NA,NA,NA,NA,8e+05,1,NA,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2410","M6","short_rainy","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","Kq42xQGSvu4","2016-04-14T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2411","M6","long_rainy","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","oimuabaAoj4","2015-10-13T00:00:00Z",0.21,0.52,3,1,NA,NA,"43",1,2,NA,NA,2,NA,NA,NA,NA,NA,3e+05,2,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2412","M2","short_rainy","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","fYfZbzp5Nv8","2016-01-07T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,50,2,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2413","M3","short_rainy","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","nG6geyTvwq7","2015-09-05T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2414","M1","short_rainy","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","1DKzT4xkSq9","2015-09-11T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2",NA,0.5,2,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2415","M1","short_rainy","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","h5hVCQ5GHc2","2015-09-02T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,400,2,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2416","M3","long_rainy","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","r8r378XZhzA","2015-08-10T00:00:00Z",2,2,2,1,NA,NA,"23",1,2,NA,NA,2,NA,NA,NA,NA,NA,9e+05,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1",NA,0.5,2,5000,3,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2417","M4","short_rainy","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UYwovny68h","2016-04-27T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"NPK","",8,2,20000,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2418","M3","short_rainy","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","pfmDHWctSE3","2015-09-11T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2419","M2","long_rainy","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","EQM92niTjw","2016-02-05T00:00:00Z",0.1,0.03,9.5,1,NA,NA,"21",3,2,NA,NA,2,NA,NA,NA,NA,NA,5e+05,1,NA,11,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2420","M4","long_rainy","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","3f7GFEXbaK","2015-09-07T00:00:00Z",0.07,0.5,1,1,NA,NA,"21",1,2,NA,NA,2,NA,NA,NA,NA,NA,5e+05,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2421","M4","long_rainy","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","4mjZfGs3Aw","2015-09-08T00:00:00Z",0.01,0.02,1.5,1,NA,NA,"71a",3,1,1,NA,2,NA,NA,NA,NA,NA,2500000,1,NA,11,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,14,0,112000,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2422","M1","short_rainy","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","FiycRUoeZh","2016-01-13T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2423","M2","long_rainy","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","jim2m9kx6y4","2015-12-26T00:00:00Z",1.5,0.5,1.7,1,NA,NA,"11",1,2,NA,NA,2,NA,NA,NA,NA,NA,3e+06,3,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2424","M1","short_rainy","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","LAqtBPvPxy","2015-10-07T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2425","M3","short_rainy","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","hFv6mHJEwd5","2016-01-28T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2426","M1","long_rainy","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","hiJdT15von9","2015-11-20T00:00:00Z",0.01,0.02,2,1,NA,NA,"31",2,2,NA,NA,2,NA,NA,NA,NA,NA,1200000,1,NA,6,1,1,1,2,NA,NA,NA,75,2,NA,NA,1,"NPK","",3,2,15000,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2427","M1","long_rainy","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","uNqoVbaZpG3","2016-01-19T00:00:00Z",0.012,0.06,1.5,1,NA,NA,"11",1,2,NA,NA,2,NA,NA,NA,NA,NA,6e+05,1,NA,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,2,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2428","M1","short_rainy","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","K28KewnXpk2","2015-08-17T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,80,2,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2429","M2","long_rainy","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","1YCu7s1wQ37","2015-11-23T00:00:00Z",30,1.5,20,1,NA,NA,"26",1,2,NA,NA,2,NA,NA,NA,NA,NA,8e+05,1,NA,11,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"UREA","",8,2,12000,2,NA,NA,NA,NA,NA,1,"1",NA,80,3,25000,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,28000,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2430","M2","long_rainy","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","FiycRUoeZh","2016-01-13T00:00:00Z",0.01,0.002,3.2,1,NA,NA,"21",2,2,NA,NA,2,NA,NA,NA,NA,NA,1e+06,1,NA,11,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2431","M3","long_rainy","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","3f7GFEXbaK","2015-09-07T00:00:00Z",0.08,0.5,1,1,NA,NA,"54",1,2,NA,NA,2,NA,NA,NA,NA,NA,9e+05,1,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2432","M3","short_rainy","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","GwMi53segV4","2015-10-20T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"NPK","",7,2,15400,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2433","M2","short_rainy","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","Xab6HD3Zh47","2016-01-15T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"2",NA,0.5,2,8000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2434","M5","short_rainy","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","WmaX2iuVse5","2016-04-06T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2435","M1","short_rainy","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","6vZXvHtQdG2","2016-01-19T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2436","M3","long_rainy","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","UYwovny68h","2016-04-27T00:00:00Z",0.12,0.4,1,1,NA,NA,"23",3,1,7,NA,2,NA,NA,NA,NA,NA,5e+05,1,NA,11,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,3,NA,NA,15000,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2437","M2","long_rainy","UGA","Africa Innovations Institude",34.3568865263743,1.03690346284041,"L02","w27bEeu1DR","2015-11-23T00:00:00Z",1,0.2,3.5,1,NA,NA,"71a",1,1,1,NA,2,NA,NA,NA,NA,NA,1e+06,3,NA,NA,1,1,1,2,NA,NA,NA,75,2,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2438","M2","short_rainy","UGA","Africa Innovations Institude",33.2567780274687,2.45257755461486,"L07","9D4NrgAzDH4","2016-01-30T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2439","M2","long_rainy","UGA","Africa Innovations Institude",29.7871381860837,-1.24177656546097,"L04","hnZo2CxSp92","2016-04-13T00:00:00Z",0.005,0.03,0.5,1,NA,NA,"31",1,1,7,NA,2,NA,NA,NA,NA,NA,6e+06,1,NA,11,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1",NA,1,1,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2440","M3","short_rainy","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","SqGfB47Y5q3","2016-07-31T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f","",NA,NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
"2441","M2","long_rainy","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","i5k7QWkLJw8","2016-02-03T00:00:00Z",0.07,0.09,4.7,1,NA,NA,"41",2,2,NA,NA,2,NA,NA,NA,NA,NA,450000,1,NA,6,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1",NA,300,3,30000,0,6,0,80000,0,4,0,20000,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2442","M6","long_rainy","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","L3z2GfyVdH5","2015-08-10T00:00:00Z",0.25,0.5,2,1,NA,NA,"21",1,2,NA,NA,2,NA,NA,NA,NA,NA,7e+05,1,NA,6,1,1,1,2,NA,NA,NA,0.5,2,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1",NA,0.25,2,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2443","M4","short_rainy","UGA","Africa Innovations Institude",32.1222569707067,0.203686999334623,"L03","43ozar7mLV6","2016-01-27T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2444","M4","short_rainy","UGA","Africa Innovations Institude",31.7560832397785,1.87635436806258,"L06","QybMet9zZh8","2016-01-06T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"1",NA,500,3,20000,0,7,0,49000,0,4,0,80000,0,0,0,0,0,8,0,80000,"","",NA,NA,NA,NA,NA,NA,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,"","","","","","",""
"2445","M1","short_rainy","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","ome4ka94t7","2016-07-18T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f","",NA,NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
"2446","M2","short_rainy","UGA","Africa Innovations Institude",31.1975267607797,3.5840602791963,"L01","vCMe7iY3tJ","2016-07-16T00:00:00Z",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f","",NA,NA,NA,NA,NA,NA,NA,"f","f","f","f","f","f","f"
