Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Field ID,Season,Crop ID,Crop name,ag4a_01,ag4a_02,ag4a_04,ag4a_05,ag4a_05_other,ag4a_vs_5a,ag4a_vs_5a_day,ag4a_vs_5a_month,ag4a_vs_5a_year,ag4a_06,ag4a_08,ag4a_15,ag4a_15_unit,ag4a_16,ag4a_19,ag4a_21,ag4a_23
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",WKmRQnKoHA8,2016-02-01T00:00:00Z,M4,short_rainy,13,Sorghum,1,,2,,,2014-08-13,13.0,8.0,2014.0,1,0.25,100.0,1,100000.0,2,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",U7Y9xmtZk89,2016-07-18T00:00:00Z,M1,long_rainy,43,Groundnut,2,2,1,2a,,2015-03-14,14.0,3.0,2015.0,1,0.165,15.0,1,52500.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",v29v4CgCb9A,2016-04-07T00:00:00Z,M2,long_rainy,32,Cowpeas,1,,2,,,2015-03-07,7.0,3.0,2015.0,1,0.5,30.0,1,150000.0,1,5000.0,1
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",J4NQk5mWMXA,2016-02-07T00:00:00Z,M1,short_rainy,31,Beans,2,2,1,2a,,2014-07-07,7.0,7.0,2014.0,1,0.5,30.0,1,60000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",Kq42xQGSvu4,2016-04-14T00:00:00Z,M2,long_rainy,23,Irish potatoes,1,,2,,,2015-03-13,13.0,3.0,2015.0,1,0.5,385.0,1,280000.0,2,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",K28KewnXpk2,2015-09-04T00:00:00Z,M1,short_rainy,11,Maize,2,1,1,2a,,2014-10-02,2.0,10.0,2014.0,1,0.125,50.0,1,17500.0,2,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",uMco3gkx1Z8,2016-02-08T00:00:00Z,M1,short_rainy,11,Maize,1,,2,,,2015-05-15,15.0,5.0,2015.0,1,0.25,15.0,1,9000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",Yz9QZdfbFV,2015-11-24T00:00:00Z,M2,long_rainy,31,Beans,,,,,,2015-11-24,24.0,11.0,2015.0,,,,,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",hnZo2CxSp92,2016-04-13T00:00:00Z,M4,long_rainy,31,Beans,1,,2,,,2015-03-08,8.0,3.0,2015.0,1,0.25,40.0,1,48000.0,2,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",oimuabaAoj4,2015-10-13T00:00:00Z,M5,short_rainy,22,Sweet Potatoes,1,,2,,,2014-10-13,13.0,10.0,2014.0,2,,,,,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,M3,long_rainy,31,Beans,,,,,,1970-01-02,2.0,1.0,1970.0,,,,,,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,M5,long_rainy,41,Sunflower,1,,2,,,2015-05-06,6.0,5.0,2015.0,1,0.5,100.0,1,60000.0,1,30000.0,2
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",MbKjtLZGbn3,2016-01-29T00:00:00Z,M4,short_rainy,12,Paddy,1,,2,,,2014-07-29,29.0,7.0,2014.0,1,0.5,400.0,1,600000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",Yz9QZdfbFV,2015-11-24T00:00:00Z,M2,long_rainy,31,Beans,2,2,1,2a,,2014-04-24,24.0,4.0,2014.0,1,0.125,26.0,1,39000.0,1,6000.0,1
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",RnembMKrW72,2015-08-13T00:00:00Z,M1,short_rainy,22,Sweet Potatoes,1,,2,,,2014-09-30,30.0,9.0,2014.0,1,0.5,200.0,1,80000.0,2,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",SqGfB47Y5q3,2016-07-31T00:00:00Z,M3,short_rainy,43,Groundnut,1,,2,,,2015-09-19,19.0,9.0,2015.0,1,0.5,100.0,1,300000.0,2,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",bT98NEoYxz6,2016-01-16T00:00:00Z,M3,long_rainy,43,Groundnut,2,2,1,2a,,2015-03-26,26.0,3.0,2015.0,1,0.25,21.0,1,63000.0,1,75000.0,2
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",Lsy3YMkKGP2,2016-07-23T00:00:00Z,M3,long_rainy,43,Groundnut,2,2,1,2a,,2015-04-23,23.0,4.0,2015.0,1,0.5,140.0,1,350000.0,1,30000.0,2
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",QybMet9zZh8,2016-01-06T00:00:00Z,M4,short_rainy,22,Sweet Potatoes,1,,2,,,2014-07-05,5.0,7.0,2014.0,1,4.0,300.0,1,150000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",Dw3Ud994KTB,2016-03-31T00:00:00Z,M3,short_rainy,31,Beans,,,,,,2016-04-28,28.0,4.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",3csKwZMd8vA,2016-01-06T00:00:00Z,M1,long_rainy,31,Beans,2,2,1,2a,,2014-03-06,6.0,3.0,2014.0,1,0.5,120.0,1,180000.0,1,28000.0,2
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",GEpVmB1chZ,2016-04-08T00:00:00Z,M1,short_rainy,31,Beans,,,,,,2016-04-28,28.0,4.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",z9PS7Qjy5L2,2016-04-07T00:00:00Z,M5,long_rainy,22,Sweet Potatoes,1,,2,,,2015-03-08,8.0,3.0,2015.0,1,0.5,1000.0,1,200000.0,2,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",8WWivGcFUz5,2015-07-30T00:00:00Z,M2,long_rainy,43,Groundnut,1,,2,,,2014-03-03,3.0,3.0,2014.0,1,0.5,100.0,1,400000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UBoKCmEGFXB,2016-04-05T00:00:00Z,M5,long_rainy,31,Beans,1,,2,,,2015-02-05,5.0,2.0,2015.0,1,0.25,50.0,1,75000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",HWUQqfGSi37,2015-10-27T00:00:00Z,M1,short_rainy,43,Groundnut,1,,2,,,2014-09-20,20.0,9.0,2014.0,1,0.25,15.0,1,52500.0,1,24000.0,1
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",V5nBNdt5Wo9,2016-01-08T00:00:00Z,M1,short_rainy,31,Beans,,,,,,2016-01-14,14.0,1.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",WMFdhZg7RN5,2015-10-23T00:00:00Z,M2,short_rainy,22,Sweet Potatoes,1,,2,,,2014-08-23,23.0,8.0,2014.0,1,0.5,60.0,1,30000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",GPDYh6MvUT3,2016-04-01T00:00:00Z,M2,short_rainy,23,Irish potatoes,1,,2,,,2015-07-01,1.0,7.0,2015.0,1,0.25,400.0,1,200000.0,2,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",wEEPeGoe7x7,2016-07-31T00:00:00Z,M2,long_rainy,11,Maize,1,,2,,,2015-01-14,14.0,1.0,2015.0,1,0.5,70.0,1,105000.0,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",hFv6mHJEwd5,2016-01-28T00:00:00Z,M2,short_rainy,11,Maize,1,,2,,,2015-09-19,19.0,9.0,2015.0,1,0.5,1200.0,1,540000.0,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",h2NJwtqVTd2,2016-01-10T00:00:00Z,M3,long_rainy,31,Beans,1,,2,,,2015-03-21,21.0,3.0,2015.0,1,0.75,180.0,1,216000.0,1,28000.0,1
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",QT4VeJxXHv4,2015-11-20T00:00:00Z,M5,long_rainy,31,Beans,2,2,1,2a,,2014-04-20,20.0,4.0,2014.0,1,1.0,60.0,1,48000.0,2,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",TTKHU3eLS44,2016-07-15T00:00:00Z,M4,short_rainy,43,Groundnut,1,,2,,,2015-07-15,15.0,7.0,2015.0,1,1.0,90.0,1,270000.0,2,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",EQUQxBxxA28,2016-07-25T00:00:00Z,M2,short_rainy,22,Sweet Potatoes,1,,2,,,2015-08-15,15.0,8.0,2015.0,1,0.25,100.0,1,70000.0,2,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",ome4ka94t7,2016-07-18T00:00:00Z,M2,long_rainy,11,Maize,1,,2,,,2015-02-18,18.0,2.0,2015.0,1,0.25,70.0,1,140000.0,2,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",8WWivGcFUz5,2015-07-30T00:00:00Z,M4,long_rainy,22,Sweet Potatoes,1,,2,,,2014-03-11,11.0,3.0,2014.0,1,0.25,50.0,1,70000.0,2,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",dxNCxyUf9J5,2016-01-14T00:00:00Z,M1,short_rainy,42,Sesame/Simsim,2,2,1,2a,,2014-07-15,15.0,7.0,2014.0,1,0.25,75.0,1,225000.0,1,21000.0,1
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",hiJdT15von9,2015-11-20T00:00:00Z,M1,short_rainy,31,Beans,1,,2,,,2014-07-20,20.0,7.0,2014.0,1,0.25,5.0,1,10000.0,2,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",ome4ka94t7,2016-07-18T00:00:00Z,M2,short_rainy,31,Beans,1,,2,,,2015-07-18,18.0,7.0,2015.0,1,0.25,12.0,1,18000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",QT4VeJxXHv4,2015-11-20T00:00:00Z,M4,short_rainy,26,Onions,2,2,1,2a,,2014-08-20,20.0,8.0,2014.0,1,2.0,2000.0,1,2000000.0,1,100000.0,2
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",LEzTDqKV6f3,2016-04-06T00:00:00Z,M2,long_rainy,22,Sweet Potatoes,1,,2,,,2015-03-06,6.0,3.0,2015.0,1,0.25,300.0,1,90000.0,2,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",CLcgNTsm4y7,2015-10-08T00:00:00Z,M7,long_rainy,11,Maize,1,,2,,,2014-03-06,6.0,3.0,2014.0,1,5.0,7000.0,1,2800000.0,1,70000.0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",1YCu7s1wQ37,2015-11-23T00:00:00Z,M1,long_rainy,31,Beans,2,1,1,2a,,2014-04-23,23.0,4.0,2014.0,1,0.25,30.0,1,30000.0,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",h2NJwtqVTd2,2016-01-10T00:00:00Z,M2,long_rainy,11,Maize,1,,2,,,2015-03-10,10.0,3.0,2015.0,1,1.0,700.0,1,336000.0,1,12500.0,2
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",wEEPeGoe7x7,2016-07-31T00:00:00Z,M3,short_rainy,13,Sorghum,1,,2,,,2015-07-16,16.0,7.0,2015.0,1,1.0,40.0,1,80000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",TdHhH26Qsi9,2016-03-22T00:00:00Z,M2,short_rainy,11,Maize,1,,2,,,2015-08-07,7.0,8.0,2015.0,1,0.25,20.0,1,10000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",hnZo2CxSp92,2016-04-13T00:00:00Z,M1,long_rainy,23,Irish potatoes,1,,2,,,2015-03-13,13.0,3.0,2015.0,1,0.5,960.0,1,640000.0,1,36000.0,2
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",J4NQk5mWMXA,2016-02-07T00:00:00Z,M1,short_rainy,11,Maize,2,2,1,2a,,2014-07-07,7.0,7.0,2014.0,1,0.5,80.0,1,48000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",GwMi53segV4,2015-10-20T00:00:00Z,M2,short_rainy,43,Groundnut,1,,2,,,2014-07-20,20.0,7.0,2014.0,1,1.0,4.0,1,20000.0,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",L8vM1Pqk5B6,2016-02-03T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2015-04-03,3.0,4.0,2015.0,2,,,,,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",kJPFgVkrzr8,2016-02-03T00:00:00Z,M2,long_rainy,11,Maize,1,,2,,,2015-03-03,3.0,3.0,2015.0,1,1.0,480.0,1,192000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",vwWMrLhFgq5,2016-04-13T00:00:00Z,M2,short_rainy,31,Beans,1,,2,,,2015-09-25,25.0,9.0,2015.0,1,0.25,15.0,1,18000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",Dw3Ud994KTB,2016-03-31T00:00:00Z,M1,short_rainy,31,Beans,,,,,,2016-04-28,28.0,4.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,M1,short_rainy,31,Beans,2,2,1,2a,,2014-07-20,20.0,7.0,2014.0,1,0.25,15.0,1,15000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",4MTsyUHiaX4,2016-04-14T00:00:00Z,M2,short_rainy,23,Irish potatoes,2,2,2,,,2015-06-13,13.0,6.0,2015.0,1,0.25,25.0,1,25000.0,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",mpqcPSFDpCB,2016-02-03T00:00:00Z,M3,long_rainy,43,Groundnut,1,,2,,,2015-04-04,4.0,4.0,2015.0,2,,,,,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",5a2WfRTPWS2,2016-01-13T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2015-03-13,13.0,3.0,2015.0,1,0.5,300.0,1,150000.0,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",kAKQZBMLkGA,2016-01-29T00:00:00Z,M4,short_rainy,43,Groundnut,1,,2,,,2014-08-16,16.0,8.0,2014.0,1,0.25,50.0,1,150000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",5xza3zKCC65,2015-11-21T00:00:00Z,M2,long_rainy,11,Maize,2,1,1,1,,2014-03-21,21.0,3.0,2014.0,1,0.5,200.0,1,120000.0,1,4800.0,1
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",Mc7EjdDK3M3,2016-04-06T00:00:00Z,M5,short_rainy,31,Beans,1,,2,,,2015-09-06,6.0,9.0,2015.0,1,1.0,50.0,1,75000.0,2,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",nf2b6XaXDy3,2016-01-20T00:00:00Z,M2,short_rainy,31,Beans,,,,,,2016-01-20,20.0,1.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",U7Y9xmtZk89,2016-07-18T00:00:00Z,M1,short_rainy,11,Maize,1,,2,,,2015-07-20,20.0,7.0,2015.0,1,0.33,30.0,1,60000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",v29v4CgCb9A,2016-04-07T00:00:00Z,M1,long_rainy,31,Beans,2,3,1,2a,,2015-03-07,7.0,3.0,2015.0,1,0.25,50.0,1,50000.0,2,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",gVnZfUnJ4V,2016-07-12T00:00:00Z,M1,long_rainy,35,Chickpeas,1,,1,2a,,2015-04-12,12.0,4.0,2015.0,1,0.5,18.0,1,54000.0,1,5000.0,2
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",8WWivGcFUz5,2015-07-30T00:00:00Z,M1,long_rainy,31,Beans,1,,2,,,2014-03-04,4.0,3.0,2014.0,1,0.5,260.0,1,338000.0,1,40000.0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",p7HQJGp7P14,2016-01-07T00:00:00Z,M2,long_rainy,11,Maize,2,2,1,2a,,2014-03-14,14.0,3.0,2014.0,1,0.25,100.0,1,100000.0,1,3000.0,2
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",kyXkjdQuZSA,2016-07-24T00:00:00Z,M2,long_rainy,43,Groundnut,1,,2,,,2015-01-11,11.0,1.0,2015.0,1,0.25,60.0,1,180000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",hnZo2CxSp92,2016-04-13T00:00:00Z,M5,long_rainy,11,Maize,1,,2,,,2015-03-21,21.0,3.0,2015.0,1,0.25,10.0,1,12000.0,1,5000.0,2
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",zCz7aSrczL2,2016-04-07T00:00:00Z,M1,long_rainy,23,Irish potatoes,1,,2,,,2015-03-07,7.0,3.0,2015.0,1,0.25,200.0,1,170000.0,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",f52oa28ri63,2016-01-09T00:00:00Z,M2,long_rainy,31,Beans,1,,2,,,2015-03-21,21.0,3.0,2015.0,1,0.5,150.0,1,180000.0,1,16100.0,2
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",tsxUHiQSdd5,2016-02-08T00:00:00Z,M1,short_rainy,13,Sorghum,1,,2,,,2014-07-11,11.0,7.0,2014.0,1,1.0,80.0,1,24000.0,2,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",7Yy7Sqs8eRA,2016-02-02T00:00:00Z,M3,short_rainy,13,Sorghum,1,,2,,,2014-07-04,4.0,7.0,2014.0,1,1.0,70.0,1,35000.0,2,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",QP58gEJbLF8,2016-02-05T00:00:00Z,M1,short_rainy,13,Sorghum,1,,2,,,2014-07-15,15.0,7.0,2014.0,1,0.5,100.0,1,40000.0,2,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",rR4rphkhyt6,2016-07-14T00:00:00Z,M1,short_rainy,31,Beans,2,4,1,2a,,2015-07-14,14.0,7.0,2015.0,1,0.25,45.0,1,90000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",v29v4CgCb9A,2016-04-07T00:00:00Z,M6,long_rainy,31,Beans,1,,2,,,2015-03-07,7.0,3.0,2015.0,1,0.25,20.0,1,20000.0,2,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",oimuabaAoj4,2015-10-13T00:00:00Z,M6,short_rainy,11,Maize,2,1,1,2a,,2014-08-13,13.0,8.0,2014.0,1,2.25,500.0,1,150000.0,1,175000.0,1
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",hyWdWQ552X7,2016-07-26T00:00:00Z,M2,short_rainy,11,Maize,1,,2,,,2015-08-26,26.0,8.0,2015.0,1,0.25,50.0,1,90000.0,2,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",3eWkuw2PPtA,2015-10-09T00:00:00Z,M1,long_rainy,31,Beans,,,,,,2015-10-21,21.0,10.0,2015.0,,,,,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",LEzTDqKV6f3,2016-04-06T00:00:00Z,M3,short_rainy,31,Beans,,,,,,2016-04-06,6.0,4.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UKqsMYWu6S2,2016-04-06T00:00:00Z,M2,short_rainy,22,Sweet Potatoes,1,,2,,,2015-09-06,6.0,9.0,2015.0,1,0.5,500.0,1,250000.0,2,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",x16vgM9iGq3,2016-02-07T00:00:00Z,M1,long_rainy,33,Green gram,1,,2,,,2015-04-18,18.0,4.0,2015.0,1,1.0,120.0,1,180000.0,1,50000.0,2
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",cTxbn5tVsdA,2016-02-05T00:00:00Z,M2,short_rainy,31,Beans,,,,,,2016-02-10,10.0,2.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",xJ36NSni7X2,2016-04-24T00:00:00Z,M6,short_rainy,22,Sweet Potatoes,1,,2,,,2015-06-03,3.0,6.0,2015.0,1,0.125,40.0,1,20000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UBoKCmEGFXB,2016-04-05T00:00:00Z,M4,short_rainy,31,Beans,,,,,,2016-04-05,5.0,4.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",FnGwGBNbLj6,2016-02-01T00:00:00Z,M4,short_rainy,86,Cabbage,2,1,2,,,2014-07-01,1.0,7.0,2014.0,1,0.5,400.0,1,480000.0,1,80000.0,2
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",uNqoVbaZpG3,2016-01-19T00:00:00Z,M4,long_rainy,22,Sweet Potatoes,1,,2,,,2015-03-19,19.0,3.0,2015.0,1,0.25,50.0,1,25000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",iLvTEBAQTN6,2016-04-08T00:00:00Z,M2,short_rainy,31,Beans,,,,,,2016-05-03,3.0,5.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",YTTV9E8N5B7,2016-07-18T00:00:00Z,M2,long_rainy,31,Beans,2,2,1,2a,,2015-06-18,18.0,6.0,2015.0,1,0.5,18.0,1,54000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",2TsiWCE9wU3,2016-01-04T00:00:00Z,M2,long_rainy,31,Beans,,,,,,2016-01-12,12.0,1.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",akR9WC1ESX,2016-04-15T00:00:00Z,M2,short_rainy,26,Onions,1,,2,,,2015-08-01,1.0,8.0,2015.0,1,0.25,110.0,1,130000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",mBXHuSst1y6,2016-04-17T00:00:00Z,M2,long_rainy,22,Sweet Potatoes,1,,2,,,2015-03-13,13.0,3.0,2015.0,1,1.0,50.0,1,50000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",1YCu7s1wQ37,2015-11-23T00:00:00Z,M2,long_rainy,26,Onions,1,,2,,,2014-04-23,23.0,4.0,2014.0,1,0.25,200.0,1,200000.0,1,70000.0,1
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",FnGwGBNbLj6,2016-02-01T00:00:00Z,M1,long_rainy,31,Beans,,,,,,2016-02-04,4.0,2.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",nG6geyTvwq7,2015-09-05T00:00:00Z,M3,short_rainy,11,Maize,1,,2,,,2014-08-14,14.0,8.0,2014.0,1,0.5,40.0,1,20000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",5xza3zKCC65,2015-11-21T00:00:00Z,M2,long_rainy,31,Beans,2,1,1,1,,2014-03-21,21.0,3.0,2014.0,1,0.5,100.0,1,200000.0,1,48000.0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",w27bEeu1DR,2015-11-23T00:00:00Z,M2,long_rainy,31,Beans,1,,2,,,2014-04-23,23.0,4.0,2014.0,1,1.0,70.0,1,70000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",vwWMrLhFgq5,2016-04-13T00:00:00Z,M4,short_rainy,31,Beans,1,,2,,,2015-09-06,6.0,9.0,2015.0,1,125.0,10.0,1,12000.0,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Gr3yWAqnod7,2016-01-14T00:00:00Z,M2,short_rainy,11,Maize,1,,2,,,2014-08-08,8.0,8.0,2014.0,1,1.0,950.0,1,380000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",vwWMrLhFgq5,2016-04-13T00:00:00Z,M4,long_rainy,13,Sorghum,1,,2,,,2015-03-22,22.0,3.0,2015.0,1,0.125,300.0,1,240000.0,2,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",kAym5mCCtcB,2016-01-16T00:00:00Z,M1,short_rainy,31,Beans,,,,,,2016-01-25,25.0,1.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",Mc7EjdDK3M3,2016-04-06T00:00:00Z,M1,short_rainy,31,Beans,2,4,1,2a,,2015-09-06,6.0,9.0,2015.0,1,0.5,100.0,1,200000.0,2,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",TTKHU3eLS44,2016-07-15T00:00:00Z,M2,long_rainy,11,Maize,1,,1,2a,,2015-04-15,15.0,4.0,2015.0,1,0.25,90.0,1,90000.0,2,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",CR6uc2DJjF2,2016-07-23T00:00:00Z,M4,short_rainy,22,Sweet Potatoes,1,,2,,,2015-09-24,24.0,9.0,2015.0,1,0.75,200.0,1,80000.0,2,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",tNWzZ2EiTjA,2016-07-25T00:00:00Z,M2,long_rainy,11,Maize,1,,2,,,2015-04-25,25.0,4.0,2015.0,1,4.0,200.0,1,240000.0,1,5000.0,1
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",7yhK3asbcg8,2016-01-20T00:00:00Z,M1,short_rainy,11,Maize,1,,2,,,2014-07-20,20.0,7.0,2014.0,1,0.5,40.0,1,32000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",xJ36NSni7X2,2016-04-24T00:00:00Z,M3,short_rainy,22,Sweet Potatoes,1,,2,,,2015-09-03,3.0,9.0,2015.0,1,0.25,60.0,1,30000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",SDoi2yLPd6,2015-10-15T00:00:00Z,M2,long_rainy,11,Maize,1,,2,,,2015-03-08,8.0,3.0,2015.0,1,1.0,60.0,1,30000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",GEpVmB1chZ,2016-04-08T00:00:00Z,M2,short_rainy,31,Beans,,,,,,2016-04-28,28.0,4.0,2016.0,,,,,,,,
